risk_true,risk_predicted
0.14893617,0.09650803
0.10869565,0.08765761
0.06521739,0.123579994
0.06666667,0.09359227
0.17777778,0.20558245
0.11363637,0.15288833
0.09090909,0.09014334
0.18181819,0.16041939
0.20454545,0.1475196
0.18181819,0.16156375
0.11627907,0.1333497
0.093023255,0.07244385
0.11627907,0.09981229
0.27906978,0.19127655
0.23809524,0.1257906
0.11904762,0.17533043
0.071428575,0.08253422
0.21428572,0.18742654
0.0952381,0.114886895
0.1904762,0.17077145
0.11904762,0.15679188
0.24390244,0.17701858
0.17073171,0.14847249
0.14634146,0.11062013
0.24390244,0.18045874
0.14634146,0.11578019
0.12195122,0.086141095
0.075,0.100889385
0.125,0.13966523
0.2,0.135355
0.2,0.16850506
0.25,0.1207404
0.275,0.20452924
0.125,0.1335862
0.1,0.16304468
0.07692308,0.12925681
0.15384616,0.16586733
0.07692308,0.16208532
0.20512821,0.20002648
0.20512821,0.14726692
0.102564104,0.12836811
0.12820514,0.14554013
0.05263158,0.14191313
0.10526316,0.10418052
0.05263158,0.10540843
0.10526316,0.068718135
0.10526316,0.10915125
0.05263158,0.113248855
0.2631579,0.1805029
0.13513513,0.1530906
0.21621622,0.16758586
0.16666667,0.20144854
0.1388889,0.12129817
0.11111111,0.15283069
0.11111111,0.12490335
0.11111111,0.121439874
0.14285715,0.16007903
0.14285715,0.18308778
0.2,0.19488986
0.17142858,0.13826263
0.17142858,0.12311796
0.2647059,0.20395245
0.14705883,0.12117825
0.05882353,0.13452666
0.20588236,0.14686765
0.05882353,0.0901082
0.09090909,0.10826664
0.121212125,0.12507263
0.24242425,0.22622246
0.09090909,0.15668851
0.18181819,0.18325454
0.18181819,0.1321546
0.03125,0.05086542
0.125,0.08681781
0.125,0.12596647
0.125,0.156742
0.125,0.13002557
0.125,0.14118747
0.09375,0.1427945
0.15625,0.10078695
0.19354838,0.107708804
0.06451613,0.09196821
0.09677419,0.13695158
0.16129032,0.20452437
0.032258064,0.119658306
0.16129032,0.21100332
0.19354838,0.18195502
0.13333334,0.12240002
0.16666667,0.16561155
0.033333335,0.11240953
0.1,0.15228797
0.16666667,0.18863916
0.16666667,0.144177
0.1,0.122665234
0.033333335,0.11045269
0.2,0.18073082
0.033333335,0.07659047
0.10344828,0.13862132
0.27586207,0.16826646
0.10344828,0.10473717
0.20689656,0.1630873
0.1724138,0.167614
0.06896552,0.06270603
0.13793103,0.113578364
0.13793103,0.059615366
0.10714286,0.08726465
0.14285715,0.13838162
0.10714286,0.088241145
0.14285715,0.12413746
0.14285715,0.10878148
0.11111111,0.100782394
0.074074075,0.11217044
0.11111111,0.12666808
0.11111111,0.13335422
0.074074075,0.15736295
0.18518518,0.20007014
0.074074075,0.10720147
0.074074075,0.113923594
0.18518518,0.20152634
0.15384616,0.075709045
0.15384616,0.11920155
0.15384616,0.11903687
0.1923077,0.13509275
0.115384616,0.16025089
0.07692308,0.14695324
0.115384616,0.19152245
0.07692308,0.098579414
0.08,0.12939376
0.04,0.1390974
0.08,0.10050605
0.2,0.17585973
0.16,0.18653956
0.28,0.22529536
0.04,0.11647043
0.08,0.12720752
0.12,0.11235021
0.24,0.13132574
0.24,0.20463482
0.24,0.13303462
0.2,0.08847281
0.16,0.10382212
0.16,0.15553515
0.125,0.12353768
0.041666668,0.0902053
0.25,0.1445917
0.125,0.17386062
0.125,0.11572187
0.20833333,0.15831622
0.125,0.090469114
0.08695652,0.084842555
0.17391305,0.21013299
0.04347826,0.12767214
0.13043478,0.1185253
0.2173913,0.15374252
0.13043478,0.14890833
0.17391305,0.11521585
0.04347826,0.092097074
0.13043478,0.1658249
0.13043478,0.19120876
0.3043478,0.25219873
0.09090909,0.11557506
0.13636364,0.09882318
0.18181819,0.1842773
0.18181819,0.20448712
0.045454547,0.100544356
0.18181819,0.15402023
0.045454547,0.12196023
0.0,0.09766144
0.13636364,0.15534738
0.18181819,0.15869705
0.22727273,0.19388911
0.18181819,0.13709894
0.18181819,0.1623383
0.18181819,0.10925441
0.045454547,0.062107746
0.0,0.031192409
0.14285715,0.12150207
0.04761905,0.13582395
0.1904762,0.1482146
0.0952381,0.14167549
0.2857143,0.11767302
0.23809524,0.23360789
0.33333334,0.18787073
0.14285715,0.17690814
0.2857143,0.16409868
0.23809524,0.21417165
0.23809524,0.16191255
0.1904762,0.18128714
0.04761905,0.12677233
0.0952381,0.1483931
0.14285715,0.10483008
0.0952381,0.10988556
0.1904762,0.12951119
0.04761905,0.21245636
0.0952381,0.15665221
0.33333334,0.18336217
0.1904762,0.21513854
0.23809524,0.20015904
0.1,0.10403636
0.1,0.07620143
0.15,0.1039674
0.2,0.12284524
0.1,0.14494014
0.2,0.18103933
0.1,0.15693495
0.25,0.11525055
0.15,0.13072696
0.1,0.051641937
0.15,0.19254781
0.25,0.20429567
0.0,0.11463705
0.2,0.1759342
0.2,0.0920103
0.25,0.12131264
0.2,0.1672605
0.15,0.1616537
0.15,0.07646854
0.2,0.14373863
0.4,0.26963988
0.05,0.18062289
0.25,0.22076632
0.2631579,0.247195
0.05263158,0.11883129
0.05263158,0.12879275
0.15789473,0.097449176
0.10526316,0.12228103
0.05263158,0.11869392
0.05263158,0.08919853
0.15789473,0.108957745
0.0,0.10578663
0.05263158,0.11557562
0.15789473,0.14328104
0.10526316,0.08211746
0.15789473,0.1646437
0.2631579,0.16941793
0.15789473,0.16069171
0.21052632,0.17862555
0.10526316,0.060884953
0.21052632,0.14346033
0.15789473,0.13158312
0.31578946,0.15046987
0.15789473,0.112776674
0.15789473,0.14150731
0.10526316,0.07565466
0.2631579,0.23785658
0.10526316,0.11054474
0.11111111,0.13207299
0.11111111,0.18280731
0.22222222,0.17613311
0.055555556,0.06277626
0.16666667,0.14878903
0.2777778,0.25842717
0.22222222,0.13822116
0.16666667,0.15589297
0.11111111,0.08301935
0.16666667,0.10076926
0.22222222,0.27091214
0.055555556,0.16646653
0.055555556,0.06002273
0.0,0.11420416
0.22222222,0.12395251
0.16666667,0.13115054
0.055555556,0.09150119
0.11111111,0.10482478
0.33333334,0.16438684
0.055555556,0.14978342
0.0,0.097151525
0.3888889,0.1806632
0.11764706,0.18073119
0.0,0.09013979
0.11764706,0.115356825
0.23529412,0.11148818
0.11764706,0.16995592
0.11764706,0.15317589
0.23529412,0.15297511
0.1764706,0.09265961
0.0,0.09517876
0.05882353,0.11557013
0.23529412,0.18713808
0.11764706,0.11510247
0.1764706,0.14389907
0.1764706,0.1288196
0.05882353,0.11462713
0.1764706,0.19291568
0.1764706,0.2199554
0.11764706,0.14320274
0.11764706,0.10329348
0.0625,0.12653401
0.125,0.12709053
0.1875,0.20798191
0.1875,0.1710638
0.1875,0.15317339
0.25,0.11140972
0.0625,0.12117845
0.1875,0.13968448
0.0,0.0535742
0.0625,0.20050888
0.1875,0.13217609
0.0625,0.11451412
0.1875,0.18372169
0.1875,0.18594107
0.125,0.1461091
0.0625,0.08496823
0.0,0.093285695
0.25,0.21600506
0.125,0.080669396
0.25,0.14009431
0.1875,0.12411554
0.125,0.12337392
0.1875,0.16509838
0.26666668,0.16214147
0.13333334,0.14675754
0.06666667,0.070289716
0.26666668,0.26866323
0.0,0.08117331
0.2,0.14503336
0.2,0.08604752
0.0,0.055484302
0.0,0.046951633
0.13333334,0.1405332
0.33333334,0.26342478
0.26666668,0.16942643
0.06666667,0.088364445
0.26666668,0.13113797
0.06666667,0.09378583
0.06666667,0.07948295
0.13333334,0.1432706
0.2,0.15831779
0.06666667,0.12222184
0.0,0.1582747
0.06666667,0.07225712
0.2,0.15705518
0.13333334,0.17572604
0.0,0.09282347
0.26666668,0.14066163
0.14285715,0.10355846
0.071428575,0.117982626
0.071428575,0.10011672
0.071428575,0.16596735
0.14285715,0.17791751
0.071428575,0.09988058
0.071428575,0.13366173
0.0,0.039009064
0.21428572,0.22061118
0.14285715,0.1238156
0.14285715,0.108519636
0.2857143,0.19045216
0.14285715,0.151984
0.2857143,0.13685381
0.21428572,0.18075427
0.0,0.11539016
0.071428575,0.056225277
0.14285715,0.13130069
0.2857143,0.18922015
0.21428572,0.20978203
0.071428575,0.09970008
0.14285715,0.08151658
0.071428575,0.08471497
0.071428575,0.11779607
0.2857143,0.18368804
0.21428572,0.10846266
0.0,0.08811281
0.21428572,0.053717114
0.0,0.06395417
0.071428575,0.11977083
0.0,0.16291018
0.071428575,0.13504164
0.07692308,0.13966802
0.0,0.112210795
0.30769232,0.18166822
0.07692308,0.19179368
0.15384616,0.18767695
0.23076923,0.22215167
0.23076923,0.16874197
0.15384616,0.10321459
0.07692308,0.19425568
0.15384616,0.060106903
0.0,0.19926968
0.30769232,0.11758816
0.07692308,0.20121239
0.07692308,0.06643981
0.15384616,0.19114603
0.15384616,0.17004006
0.15384616,0.107590616
0.0,0.01720847
0.15384616,0.13942263
0.30769232,0.22238663
0.30769232,0.283382
0.0,0.121375926
0.30769232,0.11352912
0.30769232,0.1671797
0.30769232,0.1812501
0.23076923,0.2982813
0.30769232,0.2639979
0.23076923,0.16204016
0.0,0.17986043
0.15384616,0.14314999
0.15384616,0.17933916
0.46153846,0.34063345
0.07692308,0.1437439
0.07692308,0.15203388
0.0,0.07570831
0.0,0.1263081
0.07692308,0.10104469
0.07692308,0.11956986
0.16666667,0.1734217
0.083333336,0.14839509
0.083333336,0.0729036
0.33333334,0.19559532
0.083333336,0.12851706
0.16666667,0.12046882
0.083333336,0.09255511
0.083333336,0.13409609
0.083333336,0.086414985
0.16666667,0.15893774
0.33333334,0.07060426
0.16666667,0.11900213
0.25,0.14539328
0.25,0.1604948
0.083333336,0.14960851
0.25,0.18531044
0.0,0.08782656
0.16666667,0.18300007
0.0,0.027281752
0.083333336,0.09441779
0.0,0.06810395
0.16666667,0.13247018
0.083333336,0.09598806
0.0,0.1015062
0.25,0.10196084
0.16666667,0.14309953
0.083333336,0.1493709
0.16666667,0.13832282
0.083333336,0.084228314
0.25,0.12614663
0.0,0.055453885
0.16666667,0.108016774
0.33333334,0.1664171
0.083333336,0.10489954
0.33333334,0.2509909
0.16666667,0.19165207
0.083333336,0.09732132
0.33333334,0.20165004
0.16666667,0.16818163
0.16666667,0.15601999
0.0,0.086604334
0.18181819,0.0971693
0.0,0.1426534
0.0,0.12401867
0.09090909,0.12526494
0.09090909,0.06931415
0.0,0.13555148
0.09090909,0.085992195
0.09090909,0.15197706
0.18181819,0.17079231
0.0,0.14298622
0.0,0.09118774
0.0,0.044273596
0.09090909,0.07976642
0.18181819,0.1837022
0.09090909,0.13096884
0.0,0.07373279
0.0,0.13054876
0.36363637,0.27631873
0.27272728,0.1316891
0.27272728,0.1884188
0.27272728,0.17551626
0.27272728,0.2047433
0.0,0.09915499
0.0,0.080629006
0.18181819,0.13522263
0.18181819,0.09926112
0.0,0.12674706
0.09090909,0.21116927
0.09090909,0.13169314
0.18181819,0.15454495
0.09090909,0.090752915
0.0,0.08664688
0.18181819,0.120191045
0.09090909,0.1241315
0.09090909,0.17507927
0.18181819,0.27854818
0.18181819,0.15808292
0.09090909,0.15801074
0.18181819,0.117096856
0.18181819,0.23474713
0.18181819,0.18619585
0.09090909,0.17932981
0.36363637,0.17499284
0.36363637,0.11482757
0.09090909,0.08651359
0.09090909,0.04637664
0.0,0.045110174
0.27272728,0.18103577
0.09090909,0.1220293
0.09090909,0.11605025
0.18181819,0.13576329
0.18181819,0.119724974
0.0,0.06115963
0.09090909,0.110942565
0.09090909,0.17629836
0.0,0.11060995
0.3,0.14558052
0.0,0.13671832
0.0,0.11515027
0.2,0.18217759
0.1,0.120374694
0.2,0.16736257
0.0,0.10642297
0.1,0.0879367
0.1,0.07412604
0.1,0.15175648
0.1,0.08895861
0.1,0.14183134
0.2,0.13300909
0.1,0.1423101
0.0,0.09695836
0.2,0.13232633
0.0,0.07161316
0.2,0.15636498
0.2,0.192112
0.1,0.12139646
0.0,0.17971607
0.0,0.12704784
0.1,0.07990734
0.1,0.082250364
0.0,0.03893456
0.2,0.18483885
0.1,0.21957485
0.2,0.097631045
0.2,0.09226677
0.1,0.061757695
0.0,0.07352072
0.1,0.084548295
0.1,0.122234076
0.3,0.26302633
0.0,0.07716252
0.3,0.1261027
0.1,0.09076765
0.1,0.13180661
0.2,0.15983932
0.2,0.13174576
0.2,0.24200296
0.1,0.1073799
0.1,0.20611617
0.0,0.16004184
0.4,0.26251298
0.3,0.25587982
0.3,0.15410918
0.2,0.211622
0.0,0.18413022
0.0,0.10174284
0.3,0.20084682
0.2,0.17286834
0.0,0.06421942
0.2,0.12280546
0.2,0.14274573
0.5,0.23313527
0.2,0.11021466
0.0,0.05215179
0.1,0.058258507
0.1,0.10551613
0.2,0.13639617
0.0,0.046907444
0.2,0.15001036
0.2,0.17797092
0.3,0.16244514
0.2,0.30599234
0.2,0.123951025
0.3,0.16891812
0.1,0.14096275
0.1,0.13672763
0.1,0.087660804
0.11111111,0.09949472
0.22222222,0.1392558
0.44444445,0.33071136
0.22222222,0.108872764
0.11111111,0.15119049
0.0,0.19870527
0.22222222,0.27197218
0.22222222,0.24059704
0.11111111,0.16684155
0.11111111,0.121097304
0.22222222,0.21050495
0.22222222,0.14602801
0.33333334,0.24695559
0.11111111,0.08327956
0.22222222,0.1286388
0.11111111,0.11960594
0.11111111,0.11669347
0.11111111,0.10859869
0.0,0.062280033
0.0,0.011640825
0.0,0.17581087
0.11111111,0.13028903
0.0,0.07186038
0.33333334,0.17999953
0.11111111,0.1277375
0.11111111,0.10782351
0.33333334,0.21990141
0.0,0.067962766
0.33333334,0.16457607
0.11111111,0.1516036
0.5555556,0.27935314
0.0,0.104453035
0.11111111,0.07636343
0.11111111,0.17474122
0.11111111,0.16486877
0.11111111,0.21213832
0.33333334,0.14707989
0.22222222,0.119326405
0.11111111,0.1183544
0.5555556,0.16127151
0.0,0.13151784
0.22222222,0.13665365
0.0,0.09336286
0.0,0.053951718
0.0,0.12263278
0.33333334,0.323801
0.0,0.09111456
0.22222222,0.18199904
0.0,0.06081405
0.11111111,0.105808824
0.11111111,0.1586042
0.33333334,0.15138975
0.11111111,0.16263737
0.0,0.091129266
0.11111111,0.1285535
0.22222222,0.18913682
0.11111111,0.1787726
0.0,0.028458593
0.22222222,0.16326173
0.33333334,0.17393045
0.0,0.09745628
0.11111111,0.1373398
0.22222222,0.17448561
0.11111111,0.13411672
0.22222222,0.07551964
0.0,0.14932412
0.11111111,0.10687142
0.22222222,0.18909115
0.22222222,0.09725919
0.33333334,0.23909192
0.0,0.087347955
0.33333334,0.19450083
0.0,0.092252694
0.0,0.14337951
0.125,0.12430265
0.375,0.10112015
0.125,0.14861256
0.125,0.1700818
0.125,0.16172628
0.25,0.2502991
0.25,0.18700911
0.25,0.19892791
0.0,0.092447594
0.125,0.09860452
0.25,0.13132045
0.25,0.17531192
0.375,0.17480515
0.0,0.12988187
0.0,0.042040143
0.125,0.119541235
0.0,0.078407265
0.125,0.06761185
0.125,0.114800446
0.125,0.10462571
0.125,0.076177165
0.0,0.13415068
0.25,0.17741635
0.125,0.14991271
0.375,0.20224386
0.25,0.14817815
0.125,0.13754252
0.125,0.097899735
0.0,0.15190129
0.125,0.21401222
0.0,0.06737558
0.375,0.15664588
0.0,0.035120856
0.25,0.14045294
0.125,0.07607686
0.125,0.13766767
0.0,0.15202127
0.25,0.26201555
0.25,0.13982777
0.125,0.09950428
0.125,0.14932744
0.125,0.1801653
0.0,0.07762573
0.125,0.06897736
0.125,0.15919113
0.25,0.13432665
0.0,0.098770574
0.125,0.09785582
0.25,0.19216307
0.125,0.14416198
0.125,0.14507051
0.125,0.15433243
0.125,0.10842322
0.375,0.149851
0.0,0.09599048
0.125,0.22626498
0.125,0.20559643
0.0,0.12347028
0.0,0.10666035
0.375,0.22013287
0.125,0.17192788
0.0,0.054570813
0.0,0.06661925
0.125,0.1950217
0.125,0.19291319
0.25,0.16969517
0.25,0.17000929
0.0,0.14203873
0.375,0.18560083
0.125,0.28883883
0.125,0.088683486
0.0,0.09336774
0.25,0.19086987
0.375,0.31674775
0.25,0.10298905
0.25,0.18048248
0.625,0.16483319
0.375,0.17498635
0.25,0.12922853
0.125,0.20915842
0.25,0.14184625
0.125,0.12988183
0.0,0.06737597
0.5,0.31031704
0.0,0.1469096
0.125,0.19549961
0.125,0.07971925
0.125,0.19017603
0.0,0.12599514
0.375,0.20994769
0.125,0.16581526
0.125,0.16500537
0.0,0.1585457
0.25,0.17310351
0.125,0.12885159
0.125,0.07749798
0.125,0.18960726
0.125,0.09480338
0.25,0.17086971
0.25,0.18800464
0.25,0.16617255
0.125,0.120147966
0.0,0.09932694
0.0,0.11721842
0.0,0.11616227
0.0,0.07637401
0.0,0.11700593
0.2857143,0.20995332
0.14285715,0.092998326
0.0,0.10628938
0.14285715,0.11570662
0.14285715,0.058431197
0.2857143,0.2732895
0.2857143,0.14052224
0.0,0.11296194
0.0,0.14949016
0.14285715,0.14511284
0.0,0.08440875
0.14285715,0.16055727
0.14285715,0.30096298
0.0,0.116453506
0.14285715,0.116217256
0.14285715,0.14298715
0.2857143,0.29370397
0.0,0.09030659
0.14285715,0.1798605
0.0,0.07078431
0.14285715,0.13823985
0.2857143,0.13541107
0.2857143,0.0920226
0.0,0.14243624
0.14285715,0.16992258
0.0,0.18210731
0.14285715,0.13209777
0.42857143,0.19623588
0.2857143,0.17922498
0.42857143,0.17202382
0.14285715,0.11094737
0.2857143,0.1466621
0.0,0.11124393
0.14285715,0.14740925
0.14285715,0.1479995
0.42857143,0.094215825
0.14285715,0.18068117
0.14285715,0.11990397
0.42857143,0.1453131
0.14285715,0.18520625
0.0,0.12652482
0.0,0.078897394
0.0,0.066564135
0.14285715,0.12849195
0.0,0.12704471
0.2857143,0.116221935
0.14285715,0.18394357
0.14285715,0.10738421
0.2857143,0.10636659
0.14285715,0.21846424
0.0,0.114998475
0.0,0.16031589
0.0,0.14314143
0.0,0.09750093
0.14285715,0.11344726
0.42857143,0.09515724
0.2857143,0.15147887
0.14285715,0.07226413
0.42857143,0.08339963
0.2857143,0.2856018
0.14285715,0.122889064
0.42857143,0.21495847
0.5714286,0.17500366
0.2857143,0.3256121
0.0,0.065790914
0.0,0.08149928
0.2857143,0.08297343
0.0,0.091548584
0.0,0.18838605
0.14285715,0.12086057
0.2857143,0.23915261
0.2857143,0.1766561
0.42857143,0.15333597
0.0,0.11471356
0.42857143,0.1676453
0.0,0.07688305
0.0,0.2292464
0.14285715,0.10873884
0.14285715,0.21151324
0.0,0.114743635
0.2857143,0.11824121
0.0,0.06828234
0.2857143,0.20451695
0.0,0.08768003
0.0,0.14368273
0.14285715,0.11621519
0.42857143,0.21702614
0.0,0.1453676
0.0,0.09648772
0.2857143,0.12259456
0.0,0.15420215
0.0,0.0725568
0.0,0.06383507
0.2857143,0.15900253
0.14285715,0.13711768
0.0,0.086154655
0.0,0.10840782
0.14285715,0.121754296
0.14285715,0.18349479
0.0,0.2545525
0.5714286,0.3880125
0.0,0.17852652
0.0,0.18866365
0.14285715,0.087722816
0.14285715,0.11976302
0.0,0.12032386
0.0,0.20032124
0.2857143,0.12597042
0.14285715,0.12660106
0.14285715,0.08938765
0.0,0.12701245
0.14285715,0.14050284
0.14285715,0.14336506
0.14285715,0.06352817
0.14285715,0.09793638
0.42857143,0.2210296
0.2857143,0.16189905
0.2857143,0.20875539
0.14285715,0.15056773
0.0,0.099005334
0.14285715,0.15821625
0.0,0.06916069
0.14285715,0.24392976
0.0,0.13520204
0.42857143,0.22607517
0.0,0.21980739
0.0,0.14671813
0.2857143,0.13125995
0.14285715,0.13076495
0.2857143,0.17344041
0.14285715,0.122154325
0.0,0.066052645
0.2857143,0.16821556
0.14285715,0.15666041
0.2857143,0.2284662
0.14285715,0.13121632
0.14285715,0.11434815
0.0,0.16237229
0.0,0.085647084
0.14285715,0.20104289
0.0,0.14116898
0.0,0.18681559
0.33333334,0.14028858
0.0,0.13239688
0.33333334,0.1549835
0.0,0.07225913
0.33333334,0.17145233
0.0,0.059514474
0.16666667,0.072389305
0.0,0.058215562
0.16666667,0.15679759
0.16666667,0.21346128
0.0,0.13035733
0.0,0.12451761
0.0,0.1595052
0.16666667,0.09743044
0.33333334,0.1895763
0.16666667,0.14159477
0.0,0.1397243
0.16666667,0.105418794
0.16666667,0.10170037
0.0,0.13602279
0.5,0.26120648
0.33333334,0.18431339
0.16666667,0.16613725
0.16666667,0.24342826
0.0,0.13774504
0.33333334,0.21183276
0.16666667,0.10306808
0.16666667,0.11680319
0.0,0.10253454
0.16666667,0.14292406
0.33333334,0.1636729
0.0,0.13462707
0.16666667,0.13047966
0.0,0.064531475
0.16666667,0.19283812
0.0,0.07678091
0.33333334,0.13692434
0.0,0.08976993
0.0,0.06025467
0.16666667,0.19084966
0.0,0.099288
0.16666667,0.18459727
0.0,0.13165231
0.16666667,0.0841416
0.16666667,0.18718882
0.5,0.1042438
0.0,0.118404455
0.16666667,0.1379597
0.0,0.13205428
0.16666667,0.1164366
0.0,0.07481449
0.0,0.11235419
0.0,0.12598751
0.16666667,0.08979334
0.0,0.055882096
0.5,0.20211115
0.0,0.1134882
0.0,0.100320876
0.33333334,0.2657728
0.16666667,0.1921848
0.16666667,0.121156424
0.33333334,0.21765517
0.16666667,0.21732423
0.33333334,0.1398223
0.0,0.10120585
0.0,0.1562883
0.33333334,0.19158806
0.5,0.17120932
0.16666667,0.2241559
0.0,0.10408566
0.33333334,0.16770746
0.0,0.10615402
0.16666667,0.0993994
0.33333334,0.08351983
0.16666667,0.11909076
0.16666667,0.1041574
0.0,0.110529356
0.5,0.2046172
0.16666667,0.05116195
0.0,0.1044789
0.0,0.0788804
0.0,0.15457709
0.0,0.17057404
0.0,0.13598035
0.16666667,0.13416883
0.16666667,0.10435628
0.0,0.17464538
0.0,0.096824035
0.16666667,0.12149674
0.16666667,0.15945809
0.16666667,0.17436932
0.16666667,0.14125334
0.16666667,0.20009354
0.33333334,0.13809203
0.16666667,0.12440477
0.33333334,0.12282769
0.0,0.107712336
0.0,0.10514779
0.0,0.101321414
0.0,0.10421619
0.16666667,0.19147295
0.16666667,0.08650234
0.0,0.19886419
0.16666667,0.17551033
0.33333334,0.22008699
0.0,0.04283809
0.16666667,0.09213887
0.16666667,0.13296063
0.16666667,0.10010862
0.33333334,0.2294329
0.16666667,0.16312906
0.5,0.26726916
0.0,0.07212637
0.16666667,0.14009045
0.16666667,0.18259186
0.16666667,0.16752158
0.16666667,0.13751552
0.0,0.116460465
0.33333334,0.12658137
0.16666667,0.17827979
0.0,0.110857815
0.16666667,0.10167733
0.16666667,0.098635025
0.33333334,0.21553494
0.0,0.08699478
0.5,0.23142014
0.16666667,0.11977133
0.16666667,0.14128359
0.16666667,0.14143842
0.33333334,0.089044765
0.0,0.1072182
0.16666667,0.078365766
0.0,0.13050549
0.0,0.18776684
0.16666667,0.12545781
0.16666667,0.13180678
0.0,0.17559211
0.5,0.22881164
0.0,0.115807116
0.16666667,0.18960768
0.0,0.1616661
0.16666667,0.103974774
0.5,0.19189513
0.16666667,0.114125706
0.0,0.13191403
0.0,0.06387549
0.0,0.1511113
0.16666667,0.10878014
0.0,0.13813455
0.0,0.14897051
0.0,0.1567996
0.33333334,0.18165058
0.16666667,0.17995079
0.0,0.13444708
0.33333334,0.35898605
0.16666667,0.117716596
0.0,0.08165721
0.33333334,0.14944287
0.16666667,0.112340756
0.0,0.14247154
0.0,0.11185259
