risk_true,risk_predicted
0.15789473,0.16936174
0.05263158,0.13095777
0.15789473,0.18279572
0.10526316,0.07839044
0.05263158,0.13033223
0.15789473,0.13054566
0.05263158,0.14658217
0.10526316,0.081077
0.10526316,0.17938568
0.31578946,0.18898667
0.05263158,0.10657661
0.10526316,0.11379698
0.10526316,0.08740172
0.21052632,0.14846325
0.15789473,0.18057747
0.21052632,0.1867712
0.0,0.08546263
0.0,0.10872439
0.2631579,0.14838763
0.05263158,0.13264534
0.15789473,0.14876032
0.2631579,0.26412478
0.15789473,0.13391557
0.2631579,0.16650912
0.22222222,0.18279572
0.2777778,0.21371374
0.055555556,0.12801486
0.0,0.13363962
0.055555556,0.076509096
0.3888889,0.2229651
0.11111111,0.13095777
0.16666667,0.14622638
0.055555556,0.07985589
0.33333334,0.1607468
0.055555556,0.09780208
0.16666667,0.1112673
0.0,0.13871811
0.055555556,0.16424812
0.11111111,0.14272225
0.11111111,0.13489705
0.22222222,0.2169777
0.16666667,0.10320068
0.22222222,0.13093488
0.0,0.097263604
0.11111111,0.10885466
0.0,0.074409775
0.16666667,0.11094764
0.1764706,0.13365936
0.05882353,0.14445524
0.0,0.023891693
0.0,0.16243255
0.0,0.048774052
0.0,0.09748647
0.0,0.068277165
0.11764706,0.18316409
0.11764706,0.1225638
0.11764706,0.1483988
0.0,0.1472721
0.1764706,0.09705215
0.11764706,0.10579251
0.1764706,0.100252025
0.0,0.09780208
0.11764706,0.074150525
0.23529412,0.2266612
0.0,0.09241686
0.23529412,0.1262424
0.0,0.03288285
0.23529412,0.12852795
0.1764706,0.21935672
0.11764706,0.13618726
0.1764706,0.12008781
0.05882353,0.13913146
0.11764706,0.13095777
0.0,0.09180917
0.0,0.12151187
0.25,0.13885412
0.375,0.25168017
0.1875,0.16215801
0.125,0.13338332
0.0,0.106332324
0.0625,0.21248779
0.0,0.121111065
0.1875,0.18713401
0.1875,0.15858029
0.0,0.117084995
0.1875,0.11095508
0.25,0.16499332
0.1875,0.20596288
0.0,0.09970301
0.125,0.083500475
0.1875,0.14402105
0.0625,0.080874965
0.1875,0.14246847
0.0,0.11050257
0.1875,0.16004373
0.0625,0.1431392
0.0625,0.11326355
0.0,0.101217404
0.0625,0.09707745
0.125,0.1377169
0.25,0.15685552
0.125,0.12224997
0.125,0.14040112
0.0,0.11301837
0.0,0.064026475
0.25,0.17196195
0.1875,0.12787953
0.06666667,0.07773914
0.0,0.16650912
0.06666667,0.08648746
0.26666668,0.1489832
0.2,0.13095777
0.2,0.14008023
0.2,0.13250957
0.13333334,0.122247845
0.06666667,0.10633106
0.0,0.12185725
0.2,0.0819595
0.0,0.19452387
0.26666668,0.13095777
0.33333334,0.33471397
0.06666667,0.0837212
0.0,0.14573333
0.0,0.095915295
0.13333334,0.12778135
0.0,0.13763054
0.26666668,0.18945025
0.0,0.15791224
0.13333334,0.10376168
0.2,0.17218995
0.2,0.13126472
0.06666667,0.11718858
0.26666668,0.2042177
0.0,0.12679677
0.26666668,0.1173404
0.0,0.07930969
0.0,0.05317529
0.2,0.20597832
0.0,0.13366926
0.06666667,0.083056934
0.2,0.14262198
0.13333334,0.16348507
0.0,0.16467632
0.071428575,0.15685552
0.0,0.14517406
0.0,0.074150525
0.0,0.09043128
0.42857143,0.13095777
0.2857143,0.14271815
0.071428575,0.13095777
0.21428572,0.1932049
0.0,0.11801558
0.071428575,0.07990313
0.0,0.20657985
0.2857143,0.20657985
0.14285715,0.12422103
0.14285715,0.11519236
0.14285715,0.10828744
0.0,0.10539308
0.0,0.14724103
0.14285715,0.109462276
0.071428575,0.1229893
0.071428575,0.108005084
0.21428572,0.07669461
0.0,0.082663625
0.0,0.11250502
0.14285715,0.07503672
0.21428572,0.20532128
0.0,0.13026977
0.0,0.062442087
0.071428575,0.13026528
0.21428572,0.16560625
0.071428575,0.15869322
0.071428575,0.14081551
0.071428575,0.11201846
0.14285715,0.17703041
0.071428575,0.1217351
0.2857143,0.1829399
0.071428575,0.10535975
0.2857143,0.18006195
0.2857143,0.17020099
0.21428572,0.20170255
0.07692308,0.13603741
0.30769232,0.17992692
0.07692308,0.111962564
0.15384616,0.08549625
0.0,0.14099194
0.15384616,0.17567359
0.15384616,0.117232986
0.0,0.0755656
0.30769232,0.1829399
0.15384616,0.1638664
0.15384616,0.13131365
0.0,0.051632915
0.30769232,0.18395758
0.0,0.059092756
0.0,0.07772611
0.23076923,0.17438708
0.0,0.1896742
0.07692308,0.14070454
0.0,0.13197088
0.30769232,0.29015142
0.0,0.09066871
0.0,0.11406193
0.07692308,0.13237649
0.0,0.18241923
0.30769232,0.20749669
0.30769232,0.14448223
0.15384616,0.1433362
0.0,0.11250086
0.23076923,0.13071029
0.07692308,0.16283542
0.0,0.088908836
0.0,0.043820508
0.07692308,0.13467653
0.0,0.10205897
0.0,0.06721543
0.0,0.033436317
0.15384616,0.17013624
0.30769232,0.27806646
0.0,0.19597925
0.15384616,0.074589334
0.07692308,0.04226571
0.07692308,0.13763054
0.07692308,0.08236225
0.0,0.08467639
0.46153846,0.40017852
0.23076923,0.29138485
0.0,0.113842875
0.15384616,0.14213154
0.30769232,0.1800324
0.23076923,0.1377169
0.0,0.10347086
0.16666667,0.14658217
0.0,0.0845655
0.0,0.122151345
0.16666667,0.17733687
0.25,0.116093375
0.25,0.11132045
0.33333334,0.15419511
0.25,0.16348507
0.0,0.15806586
0.0,0.11323755
0.33333334,0.1510155
0.33333334,0.14008023
0.0,0.1404817
0.16666667,0.1505208
0.083333336,0.09240646
0.083333336,0.08556243
0.083333336,0.06938936
0.0,0.13131206
0.083333336,0.09355292
0.083333336,0.15441264
0.16666667,0.17876829
0.33333334,0.14837526
0.0,0.14349636
0.083333336,0.103226244
0.0,0.08272082
0.0,0.113893546
0.083333336,0.12207414
0.16666667,0.18827279
0.16666667,0.16406159
0.16666667,0.12328884
0.16666667,0.18898667
0.25,0.08351692
0.16666667,0.08599716
0.25,0.23905805
0.083333336,0.114674896
0.0,0.09616308
0.33333334,0.16890335
0.0,0.12272441
0.16666667,0.08002614
0.0,0.05354324
0.0,0.091543846
0.0,0.145237
0.0,0.10251192
0.25,0.25893402
0.083333336,0.09332741
0.0,0.07985589
0.16666667,0.13899258
0.33333334,0.24022393
0.0,0.102807455
0.0,0.045635697
0.16666667,0.18357405
0.0,0.09221479
0.0,0.123632304
0.16666667,0.15740831
0.0,0.08938159
0.083333336,0.10789925
0.083333336,0.118577555
0.083333336,0.093782805
0.083333336,0.07630787
0.0,0.13251664
0.33333334,0.2779861
0.0,0.1042723
0.09090909,0.13889796
0.0,0.13214582
0.0,0.13390943
0.18181819,0.16375212
0.09090909,0.23236178
0.18181819,0.15343216
0.09090909,0.13496958
0.09090909,0.11042908
0.09090909,0.07897897
0.0,0.013363105
0.36363637,0.19103678
0.18181819,0.28386518
0.09090909,0.070960134
0.09090909,0.12434842
0.36363637,0.17608741
0.09090909,0.19452387
0.09090909,0.22132441
0.0,0.11623802
0.18181819,0.095359586
0.36363637,0.27633035
0.18181819,0.16945237
0.09090909,0.17263857
0.18181819,0.20293407
0.09090909,0.1513877
0.0,0.09161247
0.18181819,0.1404817
0.27272728,0.11179628
0.18181819,0.10891371
0.09090909,0.10872439
0.09090909,0.09635408
0.18181819,0.10144501
0.09090909,0.21371374
0.18181819,0.11945629
0.0,0.10319449
0.0,0.15419511
0.0,0.10910791
0.0,0.11974568
0.0,0.112380065
0.0,0.07373986
0.09090909,0.088750355
0.0,0.06302594
0.0,0.12259797
0.0,0.13131365
0.09090909,0.11816015
0.27272728,0.20588326
0.0,0.10551883
0.0,0.06920561
0.0,0.097301714
0.0,0.1049561
0.27272728,0.16424812
0.18181819,0.09561594
0.0,0.08521084
0.0,0.061743468
0.09090909,0.03938797
0.27272728,0.16569515
0.09090909,0.13125932
0.18181819,0.16877739
0.09090909,0.14213154
0.27272728,0.14326313
0.0,0.11132045
0.0,0.08336908
0.0,0.13010016
0.1,0.10257551
0.1,0.113720745
0.2,0.20219679
0.0,0.05995417
0.0,0.15221375
0.0,0.14141335
0.1,0.14480019
0.1,0.1350056
0.2,0.1122556
0.3,0.21310407
0.1,0.118298806
0.0,0.041197117
0.3,0.13095777
0.3,0.1660185
0.2,0.20540583
0.1,0.18099952
0.2,0.114699155
0.2,0.19721194
0.0,0.11623243
0.0,0.06420801
0.2,0.15498842
0.1,0.14252846
0.3,0.13026528
0.1,0.16625752
0.0,0.13221844
0.0,0.11891208
0.1,0.17728181
0.1,0.07761789
0.0,0.04170197
0.3,0.19270676
0.1,0.16147856
0.0,0.13648821
0.1,0.11567706
0.0,0.10714154
0.1,0.16960542
0.5,0.2322126
0.1,0.121111065
0.2,0.15240896
0.1,0.045771018
0.2,0.103226244
0.0,0.12855802
0.1,0.14796829
0.0,0.13263372
0.2,0.14069833
0.0,0.13557786
0.2,0.12801486
0.1,0.097263604
0.2,0.099819526
0.0,0.07154823
0.0,0.094882704
0.1,0.06816675
0.2,0.23229374
0.0,0.15151834
0.0,0.10741402
0.0,0.19402386
0.1,0.113076605
0.1,0.07747949
0.0,0.13432348
0.3,0.18057747
0.2,0.10397844
0.0,0.07779971
0.2,0.25521654
0.2,0.13390943
0.4,0.20616795
0.0,0.09436935
0.2,0.10245502
0.0,0.07161318
0.1,0.14326313
0.2,0.050626077
0.0,0.11094408
0.1,0.08795394
0.2,0.15472734
0.0,0.08249674
0.3,0.1454286
0.2,0.15241309
0.0,0.1478364
0.3,0.19650757
0.11111111,0.1385507
0.33333334,0.13510597
0.0,0.1363799
0.22222222,0.15663199
0.11111111,0.14081551
0.11111111,0.10086682
0.33333334,0.3184256
0.11111111,0.21837467
0.22222222,0.16293544
0.11111111,0.23281558
0.0,0.09912877
0.11111111,0.18106464
0.22222222,0.09397364
0.0,0.12461205
0.33333334,0.21843556
0.22222222,0.13133378
0.33333334,0.23226832
0.0,0.076661214
0.11111111,0.12907813
0.0,0.110958
0.5555556,0.19452387
0.0,0.07825243
0.11111111,0.09688186
0.22222222,0.112933084
0.0,0.17336348
0.11111111,0.16740254
0.0,0.14937192
0.0,0.09138066
0.0,0.105234295
0.11111111,0.12708277
0.22222222,0.09851335
0.0,0.08769876
0.11111111,0.118577555
0.11111111,0.13713798
0.33333334,0.2079908
0.33333334,0.22253065
0.0,0.09366558
0.0,0.07211687
0.0,0.06265497
0.22222222,0.19484186
0.11111111,0.112664655
0.11111111,0.092216894
0.5555556,0.2213625
0.0,0.16621299
0.0,0.131436
0.44444445,0.19804677
0.11111111,0.25136253
0.22222222,0.19449222
0.33333334,0.19449222
0.11111111,0.12842697
0.22222222,0.17335889
0.22222222,0.1049561
0.0,0.10257551
0.0,0.0976737
0.33333334,0.3227912
0.11111111,0.08809592
0.0,0.16215801
0.0,0.15103234
0.0,0.052003406
0.0,0.10828744
0.11111111,0.09130285
0.22222222,0.16821054
0.0,0.11241511
0.22222222,0.14448223
0.0,0.15486282
0.11111111,0.1454286
0.33333334,0.15984274
0.22222222,0.13670103
0.11111111,0.16361906
0.11111111,0.1262424
0.0,0.12104606
0.0,0.17218995
0.11111111,0.14638743
0.22222222,0.2246443
0.33333334,0.32044265
0.0,0.13451251
0.0,0.07990313
0.0,0.13054566
0.0,0.11038761
0.0,0.108005084
0.0,0.18467918
0.0,0.14876032
0.33333334,0.13095777
0.22222222,0.23102622
0.11111111,0.16141343
0.0,0.120286316
0.11111111,0.14912157
0.0,0.06976546
0.0,0.13338332
0.33333334,0.13889796
0.0,0.050304715
0.0,0.12621346
0.125,0.06799376
0.25,0.16658302
0.0,0.12779014
0.0,0.05964474
0.25,0.11636681
0.0,0.076930135
0.125,0.24047013
0.5,0.13095777
0.0,0.2169777
0.375,0.13095777
0.25,0.12306095
0.0,0.1396159
0.125,0.19527073
0.125,0.1396159
0.125,0.1647192
0.125,0.19871254
0.375,0.18419966
0.375,0.13264534
0.125,0.11326355
0.0,0.10400963
0.125,0.11179628
0.0,0.12772061
0.25,0.14452396
0.0,0.17282285
0.0,0.103174604
0.0,0.13093488
0.25,0.23022017
0.25,0.1478364
0.0,0.12793122
0.0,0.19749404
0.0,0.1043727
0.375,0.1632598
0.0,0.109202586
0.25,0.12847576
0.125,0.115217246
0.25,0.13871811
0.125,0.09144618
0.125,0.2638004
0.375,0.14654347
0.0,0.09207447
0.25,0.09069059
0.25,0.18816435
0.0,0.19484186
0.125,0.113477305
0.0,0.088512935
0.125,0.08793454
0.0,0.10151169
0.0,0.14567862
0.0,0.11822104
0.0,0.22292529
0.25,0.16650912
0.25,0.21621105
0.0,0.08599716
0.0,0.065488905
0.375,0.12909092
0.125,0.115883894
0.0,0.06938936
0.125,0.20644519
0.0,0.12158283
0.125,0.23428631
0.125,0.11261266
0.0,0.11185467
0.125,0.105942115
0.125,0.076726064
0.125,0.12695763
0.25,0.16631609
0.125,0.1262424
0.0,0.18242596
0.0,0.09194993
0.25,0.17318042
0.125,0.13969438
0.25,0.182979
0.125,0.07746934
0.125,0.08586684
0.0,0.2384858
0.25,0.2083219
0.0,0.10568734
0.5,0.16276051
0.125,0.08601405
0.125,0.0825277
0.0,0.09485892
0.625,0.23428631
0.0,0.16740254
0.125,0.075413205
0.25,0.2076002
0.25,0.3034504
0.125,0.17318152
0.25,0.13033223
0.0,0.07766771
0.0,0.06336312
0.0,0.12251601
0.0,0.09393059
0.0,0.15515622
0.25,0.16621299
0.0,0.17438708
0.25,0.28119218
0.0,0.12664193
0.125,0.13250957
0.125,0.14378811
0.125,0.122626126
0.25,0.22004148
0.0,0.1454286
0.125,0.1863777
0.375,0.28333926
0.25,0.12089277
0.0,0.10987982
0.0,0.08484123
0.125,0.22168475
0.0,0.1037603
0.125,0.115529515
0.125,0.16815835
0.125,0.085889935
0.25,0.16664787
0.0,0.13009372
0.5,0.15685552
0.0,0.135509
0.125,0.099398285
0.0,0.104086585
0.25,0.13095777
0.5,0.22203846
0.125,0.07434872
0.125,0.12293119
0.0,0.1112673
0.0,0.12081516
0.125,0.13095777
0.375,0.31700382
0.0,0.0670519
0.125,0.1659503
0.25,0.16635333
0.0,0.15635861
0.0,0.13165775
0.0,0.07773914
0.125,0.1323806
0.0,0.03271802
0.5714286,0.49178275
0.0,0.12918717
0.14285715,0.12293119
0.14285715,0.14445524
0.2857143,0.14269546
0.14285715,0.2149411
0.2857143,0.2999367
0.0,0.21013004
0.2857143,0.1593171
0.0,0.10089909
0.0,0.08351692
0.14285715,0.122151345
0.0,0.13275962
0.0,0.13829409
0.0,0.0819595
0.14285715,0.17135486
0.2857143,0.115583904
0.0,0.061733633
0.2857143,0.38573998
0.0,0.15663199
0.14285715,0.21722205
0.0,0.19912383
0.14285715,0.14252846
0.0,0.1431392
0.2857143,0.1668059
0.42857143,0.13480327
0.2857143,0.16635333
0.2857143,0.18584205
0.0,0.26412478
0.2857143,0.2741659
0.2857143,0.13095777
0.14285715,0.10519926
0.2857143,0.17170309
0.0,0.09929721
0.14285715,0.10467151
0.0,0.18837094
0.2857143,0.11578064
0.14285715,0.14453006
0.14285715,0.11350024
0.0,0.16490164
0.0,0.12422103
0.0,0.1235532
0.0,0.10098319
0.42857143,0.2096256
0.2857143,0.14517406
0.0,0.099819526
0.2857143,0.20540583
0.0,0.10349221
0.0,0.08827422
1.0,0.1262424
0.0,0.1483988
0.2857143,0.28378043
0.14285715,0.1687456
0.14285715,0.14163788
0.2857143,0.26257062
0.14285715,0.15565716
0.0,0.16560625
0.2857143,0.121337235
0.14285715,0.20228145
0.2857143,0.27464095
0.14285715,0.13832358
0.14285715,0.14619593
0.0,0.10340148
0.0,0.18964009
0.42857143,0.107022665
0.0,0.2322126
0.14285715,0.18830153
0.42857143,0.16276051
0.14285715,0.12819122
0.14285715,0.0897361
0.14285715,0.17769985
0.0,0.17407642
0.14285715,0.22085285
0.0,0.10877227
0.2857143,0.18714376
0.0,0.107787944
0.0,0.07192255
0.14285715,0.11718858
0.0,0.2042177
0.14285715,0.15548651
0.14285715,0.13730152
0.0,0.27806646
0.2857143,0.1801256
0.2857143,0.196185
0.0,0.21656366
0.0,0.12441623
0.0,0.2229651
0.0,0.13104813
0.14285715,0.08630909
0.14285715,0.14200392
0.0,0.07311434
0.14285715,0.1163488
0.0,0.16890335
0.0,0.07867498
0.42857143,0.10441131
0.0,0.100252025
0.42857143,0.25774196
0.14285715,0.09103492
0.0,0.18106464
0.0,0.08933088
0.0,0.044975176
0.0,0.0806376
0.0,0.10909783
0.0,0.13713798
0.14285715,0.21605022
0.0,0.12698568
0.42857143,0.17676854
0.5714286,0.27687767
0.14285715,0.11323755
0.42857143,0.2027937
0.2857143,0.15566699
0.14285715,0.14408413
0.0,0.2702146
0.14285715,0.1099943
0.0,0.12936498
0.0,0.11126131
0.14285715,0.09366558
0.14285715,0.08291677
0.0,0.10885466
0.0,0.18234298
0.0,0.17071624
0.0,0.12722358
0.0,0.15711619
0.0,0.14008023
0.14285715,0.1263328
0.14285715,0.1607468
0.14285715,0.1620343
0.42857143,0.18357405
0.42857143,0.08412496
0.14285715,0.09951379
0.14285715,0.18078403
0.2857143,0.112664655
0.0,0.0783339
0.14285715,0.113272965
0.0,0.104109615
0.14285715,0.15352231
0.0,0.033790845
0.0,0.090723805
0.0,0.09099499
0.14285715,0.11154073
0.0,0.19103678
0.2857143,0.10640142
0.0,0.06472405
0.0,0.052148137
0.0,0.2648239
0.0,0.057583485
0.0,0.13958555
0.0,0.15316369
0.14285715,0.056780197
0.14285715,0.1211083
0.0,0.13485959
0.14285715,0.10893074
0.2857143,0.15673779
0.14285715,0.1225638
0.0,0.14846325
0.0,0.16936174
0.14285715,0.16069864
0.0,0.08647586
0.0,0.12306095
0.0,0.064779155
0.0,0.093307555
0.0,0.009196466
