risk_true,risk_predicted
0.09090909,1.9225455e-08
0.0,5.651828e-12
0.045454547,6.9126237e-12
0.0,0.01622457
0.14285715,2.4954875e-07
0.0952381,2.7787467e-10
0.23809524,6.3546124e-10
0.14285715,6.1992954e-16
0.0952381,2.2465285e-05
0.33333334,6.4845875e-07
0.0,4.4893723e-06
0.23809524,7.013783e-20
0.0952381,7.104948e-05
0.14285715,0.04011246
0.23809524,1.52156e-09
0.04761905,6.0233775e-12
0.33333334,3.2288297e-10
0.1904762,9.9780996e-14
0.0,1.3273194e-22
0.0,4.3110792e-13
0.0,0.14180256
0.23809524,1.9468497e-14
0.04761905,5.983398e-14
0.0,5.9276732e-05
0.1904762,4.9652158e-08
0.0,0.99943227
0.04761905,4.0668656e-06
0.1904762,3.155958e-11
0.0952381,5.820219e-14
0.1904762,7.002593e-13
0.2857143,8.292493e-19
0.14285715,5.2398585e-10
0.2857143,3.0643296e-12
0.0,1.8025312e-05
0.15,3.109911e-11
0.2,0.00019901987
0.15,5.3379953e-08
0.1,6.6463816e-13
0.2,1.8777414e-15
0.1,6.9632374e-20
0.25,0.0003902358
0.15,6.8016634e-12
0.05,0.01762037
0.15,2.5887757e-19
0.1,0.11686775
0.2,7.164716e-10
0.2,1.06279625e-08
0.0,0.017811421
0.4,1.5648965e-13
0.15,0.0011158766
0.25,2.8558286e-06
0.1,8.789481e-18
0.2,9.304195e-14
0.2,2.117698e-08
0.15789473,4.8446525e-18
0.05263158,0.7999109
0.15789473,6.624245e-06
0.10526316,0.069485545
0.05263158,5.3913573e-05
0.15789473,6.179711e-12
0.05263158,2.5595362e-13
0.10526316,1.7724578e-14
0.10526316,6.3624345e-10
0.31578946,1.4987755e-05
0.05263158,4.2126037e-05
0.10526316,3.2386667e-18
0.10526316,0.17323913
0.21052632,2.537807e-24
0.15789473,3.1184607e-17
0.21052632,1.1844344e-12
0.0,2.2761502e-14
0.0,0.07807248
0.2631579,0.99978215
0.05263158,3.0124327e-13
0.15789473,0.48335302
0.2631579,4.188868e-11
0.15789473,0.019533793
0.2631579,4.6078628e-07
0.22222222,6.624245e-06
0.2777778,6.84764e-08
0.055555556,1.08884554e-10
0.0,0.015675895
0.055555556,2.8650385e-15
0.3888889,1.008649e-11
0.11111111,0.7999109
0.16666667,1.8944742e-14
0.055555556,1.2313268e-14
0.33333334,0.009746923
0.055555556,5.1235187e-17
0.16666667,4.9141337e-11
0.0,0.029584104
0.055555556,3.9341858e-10
0.11111111,8.3084174e-08
0.11111111,1.7395006e-12
0.22222222,1.4255632e-18
0.16666667,5.563384e-05
0.22222222,8.977593e-13
0.0,3.2651439e-15
0.11111111,1.4019208e-18
0.0,5.2349876e-16
0.16666667,2.8693248e-12
0.1764706,2.891549e-07
0.05882353,1.9435536e-08
0.0,1.3340149e-06
0.0,0.02077265
0.0,0.04020422
0.0,1.4557383e-11
0.0,3.4174569e-16
0.11764706,0.3173265
0.11764706,1.455542e-10
0.11764706,5.0859044e-06
0.0,3.6481686e-12
0.1764706,6.8512977e-12
0.11764706,3.814418e-13
0.1764706,7.676237e-12
0.0,5.1235187e-17
0.11764706,7.9235605e-09
0.23529412,2.2788563e-06
0.0,1.2719311e-14
0.23529412,0.04011246
0.0,2.5128521e-09
0.23529412,4.8743437e-13
0.1764706,2.3281145e-06
0.11764706,2.8316215e-19
0.1764706,4.4083777e-12
0.05882353,3.995755e-08
0.11764706,0.7999109
0.0,0.04140606
0.0,5.1334505e-12
0.25,8.151863e-17
0.375,4.50995e-16
0.1875,5.7531297e-12
0.125,1.6075546e-19
0.0,0.000114270486
0.0625,2.4323314e-13
0.0,3.675373e-05
0.1875,1.7595833e-11
0.1875,2.396299e-09
0.0,1.0514029e-05
0.1875,4.447362e-12
0.25,4.3202975e-10
0.1875,0.00019901987
0.0,3.801151e-12
0.125,1.2877188e-05
0.1875,9.691383e-05
0.0625,2.9759966e-07
0.1875,3.7729016e-08
0.0,2.0647753e-11
0.1875,6.5955265e-13
0.0625,6.7727944e-16
0.0625,1.6278699e-06
0.0,2.2625805e-14
0.0625,1.6084469e-08
0.125,0.087304816
0.25,0.01991708
0.125,0.01524406
0.125,4.1911802e-17
0.0,0.02571455
0.0,1.0026991e-18
0.25,1.4486205e-10
0.1875,2.5142863e-12
0.06666667,6.298939e-12
0.0,4.6078628e-07
0.06666667,0.0044245427
0.26666668,0.090801485
0.2,0.7999109
0.2,1.6186489e-12
0.2,1.2548878e-05
0.13333334,0.1546541
0.06666667,1.32988925e-14
0.0,0.06706297
0.2,0.0003296294
0.0,0.01762037
0.26666668,0.7999109
0.33333334,3.6609886e-15
0.06666667,2.29335e-06
0.0,2.5773622e-14
0.0,3.1760327e-21
0.13333334,4.117895e-19
0.0,0.014632113
0.26666668,4.6510673e-10
0.0,2.3991725e-19
0.13333334,3.1434277e-14
0.2,2.0183584e-10
0.2,6.2355534e-18
0.06666667,1.5492374e-12
0.26666668,0.00035191097
0.0,1.0662092e-08
0.26666668,0.042237636
0.0,6.4218994e-16
0.0,6.4113146e-12
0.2,0.18225856
0.0,7.104948e-05
0.06666667,1.072601e-05
0.2,0.15164562
0.13333334,8.8372127e-07
0.0,2.4547028e-06
0.071428575,0.01991708
0.0,1.6886013e-12
0.0,7.9235605e-09
0.0,5.642218e-09
0.42857143,0.7999109
0.2857143,1.0466926e-07
0.071428575,0.7999109
0.21428572,0.004508273
0.0,2.0321498e-09
0.071428575,8.48917e-09
0.0,7.091851e-11
0.2857143,7.091851e-11
0.14285715,5.2725313e-10
0.14285715,2.6452665e-09
0.14285715,5.792057e-10
0.0,4.8569025e-05
0.0,1.1568292e-16
0.14285715,1.5451525e-06
0.071428575,3.0330065e-11
0.071428575,8.787149e-15
0.21428572,6.523838e-20
0.0,1.0851135e-14
0.0,1.22613e-08
0.14285715,3.8682777e-16
0.21428572,3.2110837e-12
0.0,2.0623506e-07
0.0,1.1944921e-07
0.071428575,0.00602908
0.21428572,2.9013074e-06
0.071428575,1.6271684e-11
0.071428575,2.4911978e-07
0.071428575,5.4884392e-08
0.14285715,4.3063168e-15
0.071428575,5.3438626e-08
0.2857143,2.2081686e-08
0.071428575,0.00047551922
0.2857143,1.6523408e-16
0.2857143,1.5555868e-22
0.21428572,7.002593e-13
0.07692308,0.061769582
0.30769232,3.755662e-16
0.07692308,2.990495e-07
0.15384616,1.0179721e-08
0.0,0.061980695
0.15384616,2.7524726e-17
0.15384616,0.515035
0.0,3.8444822e-20
0.30769232,2.2081686e-08
0.15384616,7.84304e-17
0.15384616,6.8127395e-07
0.0,2.1918445e-09
0.30769232,4.2430464e-16
0.0,1.3938348e-21
0.0,1.3961413e-25
0.23076923,5.74303e-13
0.0,5.7009665e-06
0.07692308,0.0001581042
0.0,1.2446635e-21
0.30769232,3.9657624e-09
0.0,8.714537e-09
0.0,6.2921877e-09
0.07692308,0.00013846095
0.0,8.165239e-11
0.30769232,2.2465285e-05
0.30769232,0.05788848
0.15384616,8.377485e-18
0.0,5.7528824e-14
0.23076923,0.10177275
0.07692308,0.11686775
0.0,3.8030818e-11
0.0,5.5331074e-17
0.07692308,0.055363387
0.0,1.1871269e-14
0.0,2.1955132e-21
0.0,5.7131543e-11
0.15384616,1.1333377e-13
0.30769232,9.304195e-14
0.0,4.3916536e-15
0.15384616,2.4924432e-11
0.07692308,1.5515209e-15
0.07692308,0.014632113
0.07692308,2.0334913e-24
0.0,1.7234605e-08
0.46153846,3.3527253e-16
0.23076923,2.0586768e-18
0.0,6.2274963e-10
0.15384616,4.774445e-12
0.30769232,1.5264202e-09
0.23076923,0.087304816
0.0,4.975145e-06
0.16666667,2.5595362e-13
0.0,4.5671175e-16
0.0,0.032418445
0.16666667,9.9780996e-14
0.25,9.96504e-09
0.25,3.547181e-07
0.33333334,1.1962667e-10
0.25,8.8372127e-07
0.0,1.273212e-15
0.0,0.00011872275
0.33333334,2.108744e-10
0.33333334,1.6186489e-12
0.0,4.1283796e-11
0.16666667,1.3037635e-11
0.083333336,2.3817033e-17
0.083333336,2.4517234e-08
0.083333336,3.102165e-20
0.0,2.1017767e-14
0.083333336,7.3452995e-15
0.083333336,1.8770892e-08
0.16666667,1.6973173e-15
0.33333334,3.9647335e-13
0.0,7.15064e-10
0.083333336,4.617847e-18
0.0,2.5934214e-19
0.0,5.373587e-15
0.083333336,4.2094936e-10
0.16666667,5.0953086e-06
0.16666667,3.3762765e-16
0.16666667,3.7846994e-16
0.16666667,1.4987755e-05
0.25,0.02463475
0.16666667,3.9869283e-10
0.25,4.1361998e-14
0.083333336,4.6263245e-12
0.0,1.4641346e-10
0.33333334,0.023916587
0.0,2.7442601e-12
0.16666667,4.870044e-07
0.0,1.7447081e-07
0.0,0.049228486
0.0,5.3683075e-20
0.0,3.435075e-16
0.25,0.00046731846
0.083333336,1.3291411e-18
0.0,1.2313268e-14
0.16666667,0.013386839
0.33333334,1.4490259e-15
0.0,1.609462e-20
0.0,2.3733724e-21
0.16666667,6.5491164e-14
0.0,5.253038e-21
0.0,2.6689616e-15
0.16666667,7.373453e-07
0.0,5.983398e-14
0.083333336,0.046592806
0.083333336,5.3606863e-12
0.083333336,7.329626e-22
0.083333336,7.456294e-14
0.0,0.03953688
0.33333334,1.9135184e-10
0.0,3.816859e-15
0.09090909,1.3140069e-06
0.0,1.99035e-19
0.0,4.1615582e-08
0.18181819,2.1534287e-11
0.09090909,3.1769845e-13
0.18181819,1.1016036e-12
0.09090909,7.3299885e-15
0.09090909,1.6578948e-11
0.09090909,7.919819e-11
0.0,0.9996464
0.36363637,9.673666e-11
0.18181819,0.0240096
0.09090909,3.2848077e-15
0.09090909,8.681989e-12
0.36363637,4.9649594e-12
0.09090909,0.01762037
0.09090909,8.648475e-15
0.0,1.5620548e-09
0.18181819,4.751759e-09
0.36363637,8.375127e-24
0.18181819,5.908151e-15
0.09090909,0.005482209
0.18181819,1.20868044e-08
0.09090909,1.30140326e-11
0.0,1.3873122e-18
0.18181819,4.1283796e-11
0.27272728,2.6785716e-21
0.18181819,3.0201366e-09
0.09090909,0.07807248
0.09090909,2.9337487e-18
0.18181819,1.2289463e-16
0.09090909,6.84764e-08
0.18181819,5.651828e-12
0.0,6.4314644e-15
0.0,1.1962667e-10
0.0,2.1632224e-11
0.0,0.07150055
0.0,6.167641e-07
0.0,2.9659807e-07
0.09090909,3.5122434e-07
0.0,3.13578e-18
0.0,4.501445e-05
0.0,6.8127395e-07
0.09090909,2.3727606e-18
0.27272728,1.9468497e-14
0.0,2.523192e-09
0.0,3.2060826e-24
0.0,5.594588e-19
0.0,4.992998e-06
0.27272728,3.9341858e-10
0.18181819,0.056798164
0.0,9.478468e-09
0.0,5.425086e-20
0.09090909,4.608809e-11
0.27272728,3.3906381e-18
0.09090909,7.2785604e-09
0.18181819,1.52156e-09
0.09090909,4.774445e-12
0.27272728,1.565982e-11
0.0,3.547181e-07
0.0,1.1590447e-08
0.0,7.302918e-14
0.1,9.564121e-07
0.1,0.00031653862
0.2,4.327039e-12
0.0,3.7670104e-24
0.0,1.4726242e-09
0.0,1.1206069e-08
0.1,8.004087e-15
0.1,1.0162629e-08
0.2,1.8984098e-10
0.3,1.3944703e-17
0.1,1.7504265e-09
0.0,7.427179e-15
0.3,0.7999109
0.3,0.0026035777
0.2,0.0003043813
0.1,1.4548931e-07
0.2,1.8900172e-10
0.2,7.0073764e-13
0.0,0.10451715
0.0,1.2670044e-13
0.2,2.4186306e-15
0.1,3.7303394e-12
0.3,0.00602908
0.1,1.07268645e-10
0.0,2.6334174e-12
0.0,7.5765556e-15
0.1,8.6808593e-13
0.1,6.1155304e-14
0.0,2.2410909e-08
0.3,1.0197032e-16
0.1,2.0596995e-24
0.0,9.1105117e-11
0.1,9.269395e-09
0.0,1.6986097e-11
0.1,4.1660835e-09
0.5,1.639972e-10
0.1,3.675373e-05
0.2,2.7714197e-11
0.1,1.0647126e-17
0.2,4.617847e-18
0.0,1.4221366e-17
0.1,8.747492e-13
0.0,1.1899061e-14
0.2,5.5119184e-08
0.0,1.3467432e-08
0.2,1.08884554e-10
0.1,3.2651439e-15
0.2,4.141098e-12
0.0,0.9999856
0.0,1.2292291e-10
0.1,6.1502243e-18
0.2,7.0530745e-13
0.0,4.0175466e-10
0.0,2.8224948e-05
0.0,7.013783e-20
0.1,2.4827474e-13
0.1,2.3589258e-05
0.0,4.426915e-12
0.3,3.1184607e-17
0.2,6.6676435e-11
0.0,2.926754e-16
0.2,6.2608153e-19
0.2,4.1615582e-08
0.4,6.5994837e-19
0.0,3.1187053e-09
0.2,1.05504e-20
0.0,1.687577e-09
0.1,1.565982e-11
0.2,6.9285395e-09
0.0,1.4430985e-19
0.1,4.015062e-15
0.2,1.0856761e-15
0.0,1.9853305e-11
0.3,7.044104e-14
0.2,1.5018095e-09
0.0,1.0108489e-10
0.3,3.935671e-14
0.11111111,5.820219e-14
0.33333334,6.890817e-14
0.0,4.0824293e-23
0.22222222,3.3898978e-06
0.11111111,2.4911978e-07
0.11111111,5.9514753e-09
0.33333334,3.8100326e-17
0.11111111,1.3792088e-08
0.22222222,9.624812e-09
0.11111111,1.3023461e-16
0.0,5.9727777e-23
0.11111111,8.292493e-19
0.22222222,6.988929e-17
0.0,7.439758e-14
0.33333334,2.7014817e-09
0.22222222,7.023136e-10
0.33333334,0.008495415
0.0,0.016585195
0.11111111,5.2884347e-10
0.0,2.484586e-16
0.5555556,0.01762037
0.0,3.38439e-22
0.11111111,0.00027247472
0.22222222,1.7274358e-12
0.0,0.024389053
0.11111111,3.3786205e-06
0.0,1.4266987e-05
0.0,1.1762672e-07
0.0,8.994618e-08
0.11111111,6.647743e-06
0.22222222,2.5807162e-22
0.0,9.918164e-13
0.11111111,5.3606863e-12
0.11111111,9.900618e-18
0.33333334,2.449518e-11
0.33333334,6.530706e-10
0.0,3.74326e-05
0.0,1.6394411e-13
0.0,9.56346e-23
0.22222222,1.0137693e-08
0.11111111,1.0424386e-08
0.11111111,7.242126e-13
0.5555556,7.242314e-18
0.0,7.18761e-15
0.0,8.520611e-12
0.44444445,6.244657e-11
0.11111111,4.3376295e-07
0.22222222,6.962726e-05
0.33333334,6.962726e-05
0.11111111,1.0570229e-05
0.22222222,6.3546124e-10
0.22222222,4.992998e-06
0.0,9.564121e-07
0.0,2.8016395e-05
0.33333334,3.128142e-09
0.11111111,2.3034207e-17
0.0,5.7531297e-12
0.0,2.3114509e-11
0.0,3.1834747e-17
0.0,5.792057e-10
0.11111111,2.1620934e-21
0.22222222,9.362862e-16
0.0,3.178573e-09
0.22222222,0.05788848
0.0,2.2415188e-07
0.11111111,7.044104e-14
0.33333334,4.107682e-19
0.22222222,5.3379953e-08
0.11111111,1.4556897e-13
0.11111111,0.04011246
0.0,6.0814546e-16
0.0,2.0183584e-10
0.11111111,1.6263726e-05
0.22222222,3.7328242e-08
0.33333334,8.186502e-13
0.0,0.04916981
0.0,8.48917e-09
0.0,6.179711e-12
0.0,9.2138485e-21
0.0,8.787149e-15
0.0,7.308008e-17
0.0,0.48335302
0.33333334,0.7999109
0.22222222,0.47524714
0.11111111,2.6477214e-19
0.0,2.4987933e-26
0.11111111,5.1897505e-13
0.0,2.227584e-17
0.0,1.6075546e-19
0.33333334,1.3140069e-06
0.0,0.0005973152
0.0,2.433493e-08
0.125,5.8198677e-20
0.25,2.4600127e-13
0.0,7.332054e-08
0.0,2.0486033e-17
0.25,6.946059e-09
0.0,2.7941911e-14
0.125,1.2176316e-10
0.5,0.7999109
0.0,1.4255632e-18
0.375,0.7999109
0.25,3.8283505e-11
0.0,0.035256974
0.125,2.7549114e-16
0.125,0.035256974
0.125,2.017014e-15
0.125,1.7413331e-08
0.375,7.63591e-14
0.375,3.0124327e-13
0.125,1.6278699e-06
0.0,2.8197842e-09
0.125,2.6785716e-21
0.0,5.9039965e-14
0.25,0.01622457
0.0,1.0113829e-14
0.0,1.7624042e-19
0.0,8.977593e-13
0.25,7.5508876e-07
0.25,1.0108489e-10
0.0,9.1419e-14
0.0,8.9510864e-14
0.0,0.9996196
0.375,0.04425228
0.0,1.7028624e-07
0.25,7.32712e-08
0.125,1.8777414e-15
0.25,0.029584104
0.125,8.1195986e-07
0.125,2.6927688e-07
0.375,0.0028940963
0.0,3.4492187e-15
0.25,1.1329692e-11
0.25,1.21708154e-17
0.0,1.0137693e-08
0.125,4.3285563e-20
0.0,3.0295822e-12
0.125,1.0153667e-05
0.0,3.659126e-18
0.0,6.1654513e-09
0.0,2.160612e-11
0.0,3.2288297e-10
0.25,4.6078628e-07
0.25,1.4159422e-08
0.0,3.9869283e-10
0.0,2.478044e-10
0.375,1.2954781e-09
0.125,4.1405525e-16
0.0,3.102165e-20
0.125,5.3427138e-11
0.0,7.956294e-11
0.125,9.478491e-06
0.125,5.2398585e-10
0.0,4.20426e-11
0.125,2.0663432e-15
0.125,1.4353205e-17
0.125,6.3072437e-13
0.25,3.4946466e-11
0.125,0.04011246
0.0,0.025808886
0.0,3.3404038e-10
0.25,2.1347811e-18
0.125,8.955458e-10
0.25,1.9225837e-14
0.125,3.643896e-21
0.125,1.8673006e-20
0.0,2.034008e-12
0.25,1.6839996e-06
0.0,1.0543185e-15
0.5,4.3110792e-13
0.125,1.4753606e-08
0.125,7.516337e-14
0.0,1.898759e-16
0.625,9.478491e-06
0.0,3.3786205e-06
0.125,3.8174865e-22
0.25,1.4736202e-15
0.25,1.6912697e-09
0.125,1.4704644e-07
0.25,5.3913573e-05
0.0,8.789481e-18
