risk_true,risk_predicted
0.17777778,2.7040637e-06
0.11363637,0.00023680973
0.09090909,4.0534193e-05
0.18181819,1.2150888e-06
0.20454545,0.00010377294
0.18181819,4.3594612e-09
0.11627907,0.018669546
0.093023255,1.1570776e-06
0.11627907,0.00010420797
0.27906978,9.5590585e-05
0.23809524,1.8681741e-05
0.11904762,0.00053268124
0.071428575,0.24503922
0.21428572,0.020404816
0.0952381,0.00017829663
0.1904762,0.006916253
0.11904762,1.8667902e-10
0.24390244,3.7142865e-05
0.17073171,2.7566975e-09
0.14634146,0.00046481678
0.24390244,2.182692e-05
0.14634146,1.1856869e-05
0.12195122,1.6248595e-09
0.075,0.00094673014
0.125,6.527296e-05
0.2,0.0003403435
0.2,8.014507e-06
0.25,1.0761624e-05
0.275,0.024933904
0.125,0.005054116
0.1,0.00040731524
0.07692308,0.0008923723
0.15384616,0.00026694348
0.07692308,6.521098e-05
0.20512821,0.009021306
0.20512821,3.4708315e-05
0.102564104,3.2149506e-05
0.12820514,0.00077944814
0.05263158,9.50397e-05
0.10526316,0.00030972454
0.05263158,1.5318632e-08
0.10526316,6.976218e-05
0.10526316,0.01242939
0.05263158,1.0126523e-05
0.2631579,2.7646149e-05
0.13513513,0.00016786133
0.21621622,0.016805105
0.16666667,1.7081746e-07
0.1388889,0.03228755
0.11111111,0.00016288171
0.11111111,0.011838017
0.11111111,8.0726946e-05
0.14285715,0.00023188157
0.14285715,0.010233691
0.2,1.1462626e-08
0.17142858,1.7681783e-08
0.17142858,6.880997e-09
0.2647059,0.0023654385
0.14705883,1.9155988e-05
0.05882353,0.0031662919
0.20588236,0.0009649741
0.05882353,0.018971123
0.09090909,5.6703902e-05
0.121212125,0.00046726898
0.24242425,6.76949e-08
0.09090909,0.01202584
0.18181819,3.1823728e-07
0.18181819,1.4527593e-05
0.03125,8.734477e-05
0.125,0.0011106995
0.125,2.5496663e-08
0.125,2.5711424e-06
0.125,0.192881
0.125,0.013675739
0.09375,0.0017032104
0.15625,0.007679456
0.19354838,0.001898112
0.06451613,5.6830356e-07
0.09677419,7.7434735e-05
0.16129032,0.013470696
